TimeRemaining,Event,BicyclesTaken,BikeRemaining,CurrentProfit
120,N/A,N/A,10,300.0
119.11647575680918,Customer 1 arrives,1,9,300.0
119.05044760106075,Customer 3 arrives,5,4,306.25
119.04658434692931,Customer 2 arrives,1,3,306.25
119.0049306521316,Bike returned,-3,6,306.25
118.129101743925,Customer 3 arrives,4,2,311.25
118.07799549581048,Customer 1 arrives,0,2,311.25
118.06634086663574,Customer 2 arrives,0,2,311.25
118.03111929658361,Bike returned,-4,6,311.25
117.044026798628,Customer 2 arrives,1,5,311.25
117.01560044538488,Customer 1 arrives,4,1,311.25
117.01453469588661,Bike returned,-8,9,311.25
117.00699709629156,Customer 3 arrives,1,8,312.5
116.15260493271656,Bike returned,-9,17,312.5
116.04004317241673,Customer 3 arrives,1,16,313.75
116.01550897746192,Customer 1 arrives,3,13,313.75
116.00649801356853,Customer 2 arrives,3,10,313.75
115.372224501029,Bike returned,-8,18,313.75
115.18044684465659,Customer 1 arrives,4,14,313.75
115.01713830785182,Customer 2 arrives,0,14,313.75
115.00590846443335,Customer 3 arrives,3,11,317.5
114.17125839488317,Bike returned,-5,16,317.5
114.03067869736674,Customer 1 arrives,3,13,317.5
114.02394972591485,Customer 3 arrives,7,6,326.25
114.0024529639564,Customer 2 arrives,3,3,326.25
113.1465858056304,Customer 2 arrives,3,0,326.0
113.07898257517104,Customer 3 arrives,0,0,326.0
113.04017214273779,Customer 1 arrives,0,0,323.0
113.01414709592106,Bike returned,-12,12,323.0
112.0848347248327,Customer 3 arrives,3,9,326.75
112.03249802187683,Customer 1 arrives,1,8,326.75
112.02085901712542,Bike returned,-8,16,326.75
112.01541897870361,Customer 2 arrives,1,15,326.75
111.19150015193098,Customer 2 arrives,3,12,326.75
111.1076639121697,Customer 1 arrives,3,9,326.75
111.07462559180956,Bike returned,-5,14,326.75
111.04983934271726,Customer 3 arrives,2,12,329.25
110.29099188121192,Customer 2 arrives,1,11,329.25
110.15908257412967,Customer 3 arrives,4,7,334.25
110.05099141787537,Bike returned,-8,15,334.25
110.01604105393095,Customer 1 arrives,5,10,334.25
109.10385372964312,Customer 2 arrives,1,9,334.25
109.07239230654739,Bike returned,-4,13,334.25
109.05502785273542,Customer 1 arrives,2,11,334.25
109.00580182112975,Customer 3 arrives,4,7,339.25
108.10909206265576,Bike returned,-4,11,339.25
108.09728286785848,Customer 3 arrives,5,6,345.5
108.05366346514668,Customer 1 arrives,3,3,345.5
108.01710743059793,Customer 2 arrives,3,0,345.25
107.11067168817767,Customer 3 arrives,0,0,345.25
107.06598159782634,Customer 2 arrives,0,0,345.0
107.01470684163739,Bike returned,-8,8,345.0
107.00263823430053,Customer 1 arrives,4,4,345.0
106.19027951417699,Customer 2 arrives,1,3,345.0
106.14083808856799,Customer 3 arrives,3,0,348.75
106.07599444802295,Customer 1 arrives,0,0,344.75
106.01173137840784,Bike returned,-5,5,344.75
105.20753700134664,Customer 3 arrives,3,2,348.5
105.06980735648912,Customer 1 arrives,2,0,348.5
105.06832154604012,Customer 2 arrives,0,0,348.25
105.02907694068617,Bike returned,-11,11,348.25
104.24002739743771,Bike returned,-7,18,348.25
104.08788548636339,Customer 1 arrives,1,17,348.25
104.04475187787378,Customer 2 arrives,0,17,348.25
104.02591346488617,Customer 3 arrives,1,16,349.5
103.34388692954815,Customer 1 arrives,2,14,349.5
103.09923425186581,Customer 3 arrives,3,11,353.25
103.08506966848526,Customer 2 arrives,0,11,353.25
103.08175398811079,Bike returned,-3,14,353.25
102.10203004783749,Customer 1 arrives,4,10,353.25
102.10112811608397,Bike returned,-9,19,353.25
102.05972960844954,Customer 2 arrives,2,17,353.25
102.01833083968133,Customer 3 arrives,4,13,358.25
101.11066087889508,Bike returned,-2,15,358.25
101.03307423232897,Customer 3 arrives,3,12,362.0
101.02143099161276,Customer 1 arrives,4,8,362.0
101.00902757273141,Customer 2 arrives,0,8,362.0
100.06727175970144,Customer 1 arrives,3,5,362.0
100.05195801180199,Customer 3 arrives,3,2,365.75
100.02587092341693,Customer 2 arrives,1,1,365.75
100.00865196965992,Bike returned,-4,5,365.75
99.13197964155432,Customer 3 arrives,5,0,372.0
99.06482535458275,Bike returned,-5,5,372.0
99.0636541905549,Customer 2 arrives,1,4,372.0
99.02022865816194,Customer 1 arrives,2,2,372.0
98.11910463881009,Bike returned,-7,9,372.0
98.09919975250939,Customer 3 arrives,5,4,378.25
98.07468862400016,Customer 1 arrives,1,3,378.25
98.05362556292765,Customer 2 arrives,0,3,378.25
97.26160759618547,Customer 1 arrives,3,0,377.25
97.033003101041,Customer 3 arrives,0,0,377.25
97.02142925305424,Bike returned,-6,6,377.25
97.02006591171977,Customer 2 arrives,1,5,377.25
96.07568056868085,Customer 2 arrives,1,4,377.25
96.05268996880311,Customer 1 arrives,2,2,377.25
96.03906893006577,Bike returned,-4,6,377.25
96.02766098779853,Customer 3 arrives,5,1,383.5
95.17628236837079,Customer 2 arrives,1,0,383.25
95.16750972787953,Bike returned,-3,3,383.25
95.07195556076961,Customer 1 arrives,2,1,383.25
95.0666033506926,Customer 3 arrives,1,0,384.5
94.15389967455897,Customer 2 arrives,0,0,384.5
94.10547198165656,Customer 3 arrives,0,0,384.5
94.02258134593117,Bike returned,-4,4,384.5
94.01709664006152,Customer 1 arrives,2,2,384.5
93.20107893958112,Customer 2 arrives,1,1,384.5
93.03120142050555,Customer 3 arrives,1,0,385.75
93.01523389540942,Bike returned,-3,3,385.75
93.00784385306306,Customer 1 arrives,3,0,385.75
92.05135820556255,Bike returned,-5,5,385.75
92.0424353667716,Customer 3 arrives,4,1,390.75
92.02181384578508,Customer 1 arrives,1,0,386.75
92.01151340857986,Customer 2 arrives,0,0,386.5
91.15433105554536,Customer 1 arrives,0,0,382.5
91.06251382639971,Bike returned,-12,12,382.5
91.04546554863717,Customer 2 arrives,1,11,382.5
91.03223293566488,Customer 3 arrives,0,11,382.5
90.10806633228901,Customer 1 arrives,4,7,382.5
90.09328200139734,Customer 3 arrives,6,1,390.0
90.06484156897477,Bike returned,-6,7,390.0
90.0502659453499,Customer 2 arrives,0,7,390.0
89.16337627790527,Customer 1 arrives,4,3,390.0
89.14430060009133,Customer 3 arrives,2,1,392.5
89.01866583273207,Customer 2 arrives,0,1,392.5
89.01265741551667,Bike returned,-4,5,392.5
88.12965221771968,Bike returned,-5,10,392.5
88.01422805135316,Customer 1 arrives,3,7,392.5
88.00893548415375,Customer 2 arrives,1,6,392.5
88.00340696095245,Customer 3 arrives,4,2,397.5
87.07346067412824,Customer 1 arrives,2,0,393.5
87.06034040565164,Customer 3 arrives,0,0,393.5
87.0469798985728,Bike returned,-4,4,393.5
87.03512014380686,Customer 2 arrives,1,3,393.5
86.1542329541049,Customer 2 arrives,1,2,393.5
86.0898142256075,Customer 3 arrives,1,1,394.75
86.0474860108879,Customer 1 arrives,1,0,389.75
86.0090393984125,Bike returned,-4,4,389.75
85.06476881329122,Customer 2 arrives,1,3,389.75
85.05127388234123,Bike returned,-5,8,389.75
85.04034940877948,Customer 1 arrives,2,6,389.75
85.03528479073854,Customer 3 arrives,6,0,397.25
84.09030081841027,Customer 2 arrives,0,0,397.25
84.07364167822558,Bike returned,-8,8,397.25
84.06464987333977,Customer 1 arrives,3,5,397.25
84.01561507127117,Customer 3 arrives,2,3,399.75
83.18797642914528,Customer 3 arrives,3,0,403.5
83.13571419164661,Customer 1 arrives,0,0,402.5
83.0652913987327,Bike returned,-3,3,402.5
83.04887438134176,Customer 2 arrives,1,2,402.5
82.02640838565539,Customer 2 arrives,2,0,402.25
82.01583490289876,Bike returned,-3,3,402.25
82.0109835602262,Customer 3 arrives,3,0,406.0
82.0003845684536,Customer 1 arrives,0,0,404.0
81.21858619062003,Customer 2 arrives,0,0,403.5
81.12355184005469,Bike returned,-8,8,403.5
81.01448154367796,Customer 1 arrives,2,6,403.5
81.01106790477131,Customer 3 arrives,4,2,408.5
80.1110384008353,Customer 2 arrives,0,2,408.5
80.01738482501477,Customer 1 arrives,2,0,407.5
80.01622253844688,Bike returned,-5,5,407.5
80.00131498822272,Customer 3 arrives,5,0,413.75
79.0586612234428,Customer 1 arrives,0,0,412.75
79.05200420982376,Customer 2 arrives,0,0,412.5
79.02858549098738,Bike returned,-6,6,412.5
79.01052593097965,Customer 3 arrives,4,2,417.5
78.2617830102197,Customer 3 arrives,2,0,420.0
78.19340277720673,Customer 2 arrives,0,0,420.0
78.05101162671471,Bike returned,-8,8,420.0
78.01946642931145,Customer 1 arrives,2,6,420.0
77.1588645160189,Bike returned,-7,13,420.0
77.14470173382011,Customer 1 arrives,4,9,420.0
77.09228348167183,Customer 3 arrives,8,1,430.0
77.00082183615186,Customer 2 arrives,1,0,429.5
76.06799226634953,Bike returned,-7,7,429.5
76.05551725907016,Customer 1 arrives,2,5,429.5
76.04479984935983,Customer 3 arrives,2,3,432.0
76.02719340170164,Customer 2 arrives,2,1,432.0
75.2006331140976,Bike returned,-9,10,432.0
75.16913568085101,Customer 3 arrives,6,4,439.5
75.03610316436102,Customer 2 arrives,1,3,439.5
75.02350165700491,Customer 1 arrives,1,2,439.5
74.08488123769905,Customer 2 arrives,1,1,439.5
74.04037180996768,Customer 3 arrives,1,0,440.75
74.00555868998721,Bike returned,-5,5,440.75
74.00364239869896,Customer 1 arrives,2,3,440.75
73.16738486619799,Customer 1 arrives,3,0,438.75
73.12886234798874,Bike returned,-6,6,438.75
73.07987226581434,Customer 3 arrives,3,3,442.5
73.07979976250063,Customer 2 arrives,2,1,442.5
72.07384591796136,Customer 3 arrives,1,0,443.75
72.02599555089499,Bike returned,-6,6,443.75
72.01135396299644,Customer 2 arrives,2,4,443.75
72.00374767952853,Customer 1 arrives,3,1,443.75
71.10140549364539,Customer 1 arrives,1,0,442.75
71.05942357561547,Customer 3 arrives,0,0,442.75
71.04686543678268,Customer 2 arrives,0,0,442.5
71.00929186638518,Bike returned,-7,7,442.5
70.22807189766263,Customer 3 arrives,4,3,447.5
70.13761764549837,Bike returned,-6,9,447.5
70.01171586095747,Customer 2 arrives,0,9,447.5
70.01110568324627,Customer 1 arrives,2,7,447.5
69.08792067110284,Customer 1 arrives,5,2,447.5
69.01783092677852,Customer 2 arrives,1,1,447.5
69.01153916672918,Bike returned,-3,4,447.5
69.00485002154316,Customer 3 arrives,4,0,452.5
68.01634983621865,Customer 3 arrives,0,0,452.5
68.01371456616548,Customer 2 arrives,0,0,452.25
68.00884893751821,Customer 1 arrives,0,0,448.25
68.00103388011287,Bike returned,-10,10,448.25
67.0585213839374,Customer 1 arrives,4,6,448.25
67.01783318589712,Bike returned,-11,17,448.25
67.01596437969877,Customer 3 arrives,5,12,454.5
67.00139949655394,Customer 2 arrives,0,12,454.5
66.09085241493716,Customer 1 arrives,3,9,454.5
66.03060113977091,Bike returned,-7,16,454.5
66.02501938851346,Customer 3 arrives,3,13,458.25
66.00947196996425,Customer 2 arrives,2,11,458.25
65.02333988905258,Customer 2 arrives,1,10,458.25
65.01958901193773,Bike returned,-3,13,458.25
65.00999585554199,Customer 3 arrives,4,9,463.25
65.00545124361933,Customer 1 arrives,2,7,463.25
64.10997579877545,Customer 1 arrives,3,4,463.25
64.07399570143544,Customer 3 arrives,4,0,468.25
64.05307081365147,Customer 2 arrives,0,0,468.0
64.04888224333556,Bike returned,-10,10,468.0
63.15373904955317,Customer 2 arrives,0,10,468.0
63.07195455030807,Customer 3 arrives,2,8,470.5
63.05362442179883,Bike returned,-6,14,470.5
63.01244712276216,Customer 1 arrives,3,11,470.5
62.07198788778344,Customer 2 arrives,2,9,470.5
62.064112280397595,Customer 3 arrives,5,4,476.75
62.03690124365222,Customer 1 arrives,4,0,475.75
62.01046558933499,Bike returned,-9,9,475.75
61.2655446486385,Customer 3 arrives,5,4,482.0
61.043887326098336,Bike returned,-7,11,482.0
61.02702127331339,Customer 2 arrives,2,9,482.0
61.008829161852816,Customer 1 arrives,1,8,482.0
60.10139184155654,Bike returned,-2,10,482.0
60.07188974327818,Customer 1 arrives,0,10,482.0
60.056303686383615,Customer 3 arrives,5,5,488.25
60.01457572493655,Customer 2 arrives,1,4,488.25
59.14156532718419,Customer 2 arrives,2,2,488.25
59.06308987551134,Bike returned,-9,11,488.25
59.03445512554461,Customer 3 arrives,3,8,492.0
59.01915746188865,Customer 1 arrives,4,4,492.0
58.139146843174096,Customer 3 arrives,4,0,497.0
58.135153378157945,Customer 2 arrives,0,0,496.75
58.025086209182355,Customer 1 arrives,0,0,493.75
58.00424171840239,Bike returned,-7,7,493.75
57.116321661678725,Customer 1 arrives,3,4,493.75
57.11208054367771,Customer 3 arrives,2,2,496.25
57.0794457719992,Customer 2 arrives,1,1,496.25
57.05539886627429,Bike returned,-4,5,496.25
56.04416914551219,Bike returned,-6,11,496.25
56.01959243732324,Customer 3 arrives,3,8,500.0
56.01784925475141,Customer 1 arrives,3,5,500.0
56.0155284193618,Customer 2 arrives,1,4,500.0
55.064680099031925,Customer 2 arrives,0,4,500.0
55.040326211555445,Customer 1 arrives,2,2,500.0
55.00824760026391,Bike returned,-7,9,500.0
55.00426982809337,Customer 3 arrives,5,4,506.25
54.0629370532585,Bike returned,-9,13,506.25
54.03081606821949,Customer 1 arrives,3,10,506.25
54.01826562969544,Customer 3 arrives,0,10,506.25
54.014624210001266,Customer 2 arrives,2,8,506.25
53.0872526334717,Customer 3 arrives,6,2,513.75
53.07842969605768,Customer 1 arrives,2,0,512.75
53.05203810265298,Bike returned,-7,7,512.75
53.00402841306374,Customer 2 arrives,1,6,512.75
52.24295490611343,Customer 2 arrives,2,4,512.75
52.052450624625,Customer 3 arrives,4,0,517.75
52.0397575701882,Bike returned,-7,7,517.75
52.034155920067114,Customer 1 arrives,5,2,517.75
51.111051045558646,Bike returned,-10,12,517.75
51.069486643762474,Customer 3 arrives,4,8,522.75
51.05258111408141,Customer 2 arrives,1,7,522.75
51.010813611946865,Customer 1 arrives,2,5,522.75
50.042756693528176,Customer 1 arrives,1,4,522.75
50.03492517054671,Customer 2 arrives,1,3,522.75
50.012872447135955,Bike returned,-5,8,522.75
50.00662773207392,Customer 3 arrives,4,4,527.75
49.10622369796219,Customer 3 arrives,4,0,532.75
49.04766984439719,Customer 2 arrives,0,0,532.75
49.041110291916084,Customer 1 arrives,0,0,530.75
49.001816017754784,Bike returned,-6,6,530.75
48.16025557348103,Customer 2 arrives,1,5,530.75
48.132344567697245,Customer 1 arrives,2,3,530.75
48.046550467781074,Bike returned,-4,7,530.75
48.02776691368686,Customer 3 arrives,3,4,534.5
47.07040458105564,Customer 3 arrives,4,0,539.5
47.05866004523003,Customer 1 arrives,0,0,538.5
47.04573776053513,Bike returned,-5,5,538.5
47.03482071644234,Customer 2 arrives,0,5,538.5
46.148835852640474,Customer 1 arrives,2,3,538.5
46.14455838861602,Customer 3 arrives,3,0,542.25
46.006471842836945,Bike returned,-7,7,542.25
46.00254356296391,Customer 2 arrives,1,6,542.25
45.082716148139,Customer 2 arrives,0,6,542.25
45.06611628132727,Customer 1 arrives,3,3,542.25
45.04452641744349,Customer 3 arrives,3,0,546.0
45.03040581117537,Bike returned,-7,7,546.0
44.1807083173666,Bike returned,-2,9,546.0
44.113913898399815,Customer 3 arrives,4,5,551.0
44.10591630344339,Customer 1 arrives,3,2,551.0
44.05243812487367,Customer 2 arrives,2,0,551.0
43.09288731366196,Customer 3 arrives,0,0,551.0
43.01324602796913,Customer 1 arrives,0,0,549.0
43.004914111483274,Customer 2 arrives,0,0,548.5
43.00098814867011,Bike returned,-6,6,548.5
42.084620588077776,Customer 1 arrives,2,4,548.5
42.03288014186078,Customer 2 arrives,2,2,548.5
42.02442785888355,Bike returned,-5,7,548.5
42.01481355149908,Customer 3 arrives,2,5,551.0
41.231441185219154,Customer 2 arrives,1,4,551.0
41.2246040664065,Bike returned,-6,10,551.0
41.03848612144282,Customer 3 arrives,5,5,557.25
41.03376060524105,Customer 1 arrives,5,0,557.25
40.11100158002149,Customer 2 arrives,0,0,557.25
40.09215491439884,Bike returned,-4,4,557.25
40.06420115041447,Customer 1 arrives,3,1,557.25
40.012481140468964,Customer 3 arrives,1,0,558.5
39.101378697050436,Customer 1 arrives,0,0,556.5
39.09967354527526,Customer 2 arrives,0,0,556.5
39.085002578201184,Customer 3 arrives,0,0,556.5
39.03345559372545,Bike returned,-5,5,556.5
38.14347122291205,Customer 2 arrives,1,4,556.5
38.10542970406343,Customer 1 arrives,3,1,556.5
38.03784484468425,Customer 3 arrives,1,0,557.75
38.02783482712226,Bike returned,-1,1,557.75
37.16264708956263,Bike returned,-5,6,557.75
37.02624131778694,Customer 3 arrives,3,3,561.5
37.00904829200562,Customer 1 arrives,3,0,561.5
37.0043588829599,Customer 2 arrives,0,0,561.25
36.12194588610229,Customer 1 arrives,0,0,558.25
36.007325247981065,Bike returned,-4,4,558.25
36.006619964769065,Customer 3 arrives,2,2,560.75
36.00632959965914,Customer 2 arrives,0,2,560.75
35.198277570547724,Customer 2 arrives,0,2,560.75
35.06934453459848,Bike returned,-5,7,560.75
35.03790535368468,Customer 3 arrives,4,3,565.75
35.02040684238933,Customer 1 arrives,3,0,565.75
34.03469724668984,Customer 3 arrives,0,0,565.75
34.030895681980425,Customer 2 arrives,0,0,565.5
34.02854044288723,Customer 1 arrives,0,0,562.5
34.01341992781436,Bike returned,-6,6,562.5
33.06467472755544,Bike returned,-7,13,562.5
33.03058975030069,Customer 3 arrives,5,8,568.75
33.02424080192532,Customer 1 arrives,5,3,568.75
33.00094249053489,Customer 2 arrives,0,3,568.75
32.485307649517246,Customer 3 arrives,3,0,572.5
32.146720900938284,Customer 1 arrives,0,0,567.5
32.031718750469544,Customer 2 arrives,0,0,567.25
32.00158041998946,Bike returned,-7,7,567.25
31.16374276496964,Customer 1 arrives,2,5,567.25
31.113384477968097,Customer 2 arrives,0,5,567.25
31.10820032850187,Bike returned,-6,11,567.25
31.038662160290745,Customer 3 arrives,5,6,573.5
30.05750048774673,Customer 1 arrives,0,6,573.5
30.039299737118927,Customer 2 arrives,1,5,573.5
30.010400008792548,Customer 3 arrives,4,1,578.5
30.00174818819178,Bike returned,-7,8,578.5
29.159462049669457,Customer 2 arrives,0,8,578.5
29.070225536146655,Bike returned,-7,15,578.5
29.056999578984634,Customer 1 arrives,5,10,578.5
29.013948268108848,Customer 3 arrives,6,4,586.0
28.270016393625433,Customer 1 arrives,3,1,586.0
28.080973254846686,Customer 3 arrives,1,0,587.25
28.027165968402322,Bike returned,-6,6,587.25
28.010702195371614,Customer 2 arrives,3,3,587.25
27.116393968042708,Customer 1 arrives,3,0,584.25
27.021674858582614,Bike returned,-4,4,584.25
27.01329543458976,Customer 2 arrives,0,4,584.25
27.008801631881443,Customer 3 arrives,3,1,588.0
26.106297115531973,Customer 2 arrives,1,0,587.5
26.10570773130331,Customer 3 arrives,0,0,587.5
26.002900833144313,Customer 1 arrives,0,0,582.5
26.00109397945786,Bike returned,-4,4,582.5
25.089555346307584,Customer 2 arrives,0,4,582.5
25.060882901801143,Customer 3 arrives,3,1,586.25
25.035408515860347,Customer 1 arrives,1,0,584.25
25.033489586129008,Bike returned,-1,1,584.25
24.212869881867626,Customer 2 arrives,0,1,584.25
24.047297637168715,Customer 1 arrives,1,0,582.25
24.00481367697286,Customer 3 arrives,0,0,582.25
24.0019060943743,Bike returned,-6,6,582.25
23.08976908066937,Customer 1 arrives,1,5,582.25
23.07412866441265,Customer 2 arrives,0,5,582.25
23.017347459547167,Customer 3 arrives,2,3,584.75
23.00575925453131,Bike returned,-7,10,584.75
22.156200631480086,Bike returned,-5,15,584.75
22.11370212426888,Customer 1 arrives,5,10,584.75
22.03907820270766,Customer 3 arrives,3,7,588.5
22.0054913861459,Customer 2 arrives,0,7,588.5
21.12528674252552,Customer 1 arrives,6,1,588.5
21.111184731760698,Customer 3 arrives,1,0,589.75
21.070750555737426,Customer 2 arrives,0,0,589.75
21.02554708265621,Bike returned,-9,9,589.75
20.05955777035381,Customer 3 arrives,1,8,591.0
20.01563045630843,Customer 2 arrives,1,7,591.0
20.00594522357394,Customer 1 arrives,1,6,591.0
20.004682750243205,Bike returned,-4,10,591.0
19.064712977296523,Customer 3 arrives,5,5,597.25
19.050751770253925,Customer 2 arrives,0,5,597.25
19.025116135058177,Bike returned,-9,14,597.25
19.020345526611656,Customer 1 arrives,6,8,597.25
18.081185616253606,Customer 3 arrives,4,4,602.25
18.07033675046691,Bike returned,-6,10,602.25
18.056880642137525,Customer 2 arrives,2,8,602.25
18.03601997851166,Customer 1 arrives,0,8,602.25
17.034540436543473,Customer 1 arrives,4,4,602.25
17.028425136255677,Bike returned,-11,15,602.25
17.009435657564087,Customer 3 arrives,4,11,607.25
17.001086927157125,Customer 2 arrives,0,11,607.25
16.159801977381644,Customer 1 arrives,1,10,607.25
16.055251173228857,Customer 3 arrives,2,8,609.75
16.0359885025197,Bike returned,-4,12,609.75
16.02608160605367,Customer 2 arrives,0,12,609.75
15.09206527044806,Customer 3 arrives,8,4,619.75
15.043305580442773,Customer 2 arrives,4,0,619.75
15.036003342371913,Bike returned,-8,8,619.75
15.017253422412518,Customer 1 arrives,1,7,619.75
14.097275774693951,Bike returned,-6,13,619.75
14.032060945262984,Customer 1 arrives,2,11,619.75
14.019451919237293,Customer 2 arrives,2,9,619.75
14.01659119713116,Customer 3 arrives,7,2,628.5
13.197671433874762,Customer 1 arrives,2,0,625.5
13.084687951925831,Customer 3 arrives,0,0,625.5
13.051122416389227,Customer 2 arrives,0,0,625.25
13.019348928232587,Bike returned,-2,2,625.25
12.149333956813505,Customer 2 arrives,0,2,625.25
12.142928493827272,Customer 1 arrives,2,0,623.25
12.028818292138377,Customer 3 arrives,0,0,623.25
12.006895677947401,Bike returned,-3,3,623.25
11.255430098708066,Customer 1 arrives,1,2,623.25
11.252373222232679,Customer 3 arrives,2,0,625.75
11.128830577629111,Customer 2 arrives,0,0,625.25
11.038746071811316,Bike returned,-5,5,625.25
10.09320139201081,Customer 3 arrives,1,4,626.5
10.045411006980085,Customer 2 arrives,1,3,626.5
10.044079077094453,Bike returned,-3,6,626.5
10.03162719247954,Customer 1 arrives,4,2,626.5
9.293093456104742,Bike returned,-5,7,626.5
9.072897311843175,Customer 3 arrives,6,1,634.0
9.048268954421413,Customer 1 arrives,1,0,630.0
9.044513553708367,Customer 2 arrives,0,0,629.75
8.050111410287306,Bike returned,-13,13,629.75
8.040940422812909,Customer 2 arrives,1,12,629.75
8.010343966652707,Customer 1 arrives,2,10,629.75
8.002756320581629,Customer 3 arrives,2,8,632.25
7.135221901171557,Customer 1 arrives,2,6,632.25
7.091512123688196,Bike returned,-5,11,632.25
7.082333603012882,Customer 3 arrives,5,6,638.5
7.001261779472098,Customer 2 arrives,0,6,638.5
6.0693923159254695,Customer 1 arrives,5,1,638.5
6.056924959017603,Customer 2 arrives,1,0,638.25
6.0368447998551416,Customer 3 arrives,0,0,638.25
6.024157694206978,Bike returned,-6,6,638.25
5.032507069460508,Customer 1 arrives,2,4,638.25
5.027427616863588,Customer 2 arrives,2,2,638.25
5.023433284308559,Bike returned,-9,11,638.25
5.016206940183838,Customer 3 arrives,4,7,643.25
4.199391139895082,Customer 1 arrives,1,6,643.25
4.155641406316006,Customer 2 arrives,0,6,643.25
4.112444135681605,Customer 3 arrives,3,3,647.0
4.051778383315851,Bike returned,-6,9,647.0
3.1198035175081773,Customer 2 arrives,2,7,647.0
3.1191613824172415,Customer 3 arrives,3,4,650.75
3.0682518494830684,Customer 1 arrives,2,2,650.75
3.025861667264637,Bike returned,-4,6,650.75
2.232199357314453,Customer 1 arrives,0,6,650.75
2.1220219847594137,Customer 2 arrives,0,6,650.75
2.112573613747006,Bike returned,-7,13,650.75
2.010511074004505,Customer 3 arrives,5,8,657.0
1.1493491683486197,Customer 2 arrives,1,7,657.0
1.0938201580225968,Customer 1 arrives,3,4,657.0
1.0682622869416352,Customer 3 arrives,3,1,660.75
1.0499502355842745,Bike returned,-5,6,660.75
0.08133565293018385,Customer 3 arrives,3,3,664.5
0.06196552924243177,Customer 1 arrives,2,1,664.5
0.02030778654794006,Customer 2 arrives,1,0,664.5
0.009194380469050144,Bike returned,-5,5,664.5